gene_id	baseMean_rna	baseMean_ribo	baseMean_5ut	log2FoldChange_rna	padj_rna	log2FoldChange_ribo	padj_ribo	log2FoldChange_riborna	padj_riborna	log2FoldChange_5ut	pval_5ut	symb	biotype	log2FC_5utrcds
ENSG00000122641.10	10.4022693066836	2.99233760364704	0.77145780921616	-1.11772467252755	NA	-0.984011476888765	NA	0.129760756915547	NA	0.330566804164992	0.873180113397652	INHBA	protein_coding	NA
ENSG00000058866.14	9.8322329879344	3.45930978013088	12.0243104294307	-1.11892157966505	NA	-1.34427497287956	NA	-0.215392887337332	NA	0.320237841198496	0.277557770453862	DGKG	protein_coding	-0.584962500721156
ENSG00000160801.13	86.1427648794783	4.47507775096603	0.242724382800878	-1.1190402415962	0.017884693094544	-1.3791879324842	NA	-0.254902162284694	NA	-8.08085189195697	0.820962776351797	PTH1R	protein_coding	NA
ENSG00000149305.6	2.01170523560543	0	0	-1.12040883738654	NA	NA	NA	NA	NA	NA	NA	HTR3B	protein_coding	NA
ENSG00000237763.9	2.01170523560543	0	0	-1.12040883738654	NA	NA	NA	NA	NA	NA	NA	AMY1A	protein_coding	NA
ENSG00000111913.16	11.8444222955386	5.48614950036602	0	-1.12136635462161	NA	-1.40079157935642	NA	-0.273500390334811	NA	NA	NA	FAM65B	protein_coding	NA
ENSG00000168546.10	28.8936002920836	7.24082567826405	1.0236852529082	-1.12285177677326	NA	-0.911924849435809	NA	0.20649208262885	NA	-0.632434406466039	0.681928552341746	GFRA2	protein_coding	NA
ENSG00000179058.6	3.46391086478632	0.495690733157627	0	-1.12362937035401	NA	-2.42557564642948	NA	NA	NA	NA	NA	C9orf50	protein_coding	NA
ENSG00000129009.12	2.89387454603712	0	0	-1.12525247349493	NA	NA	NA	NA	NA	NA	NA	ISLR	protein_coding	NA
ENSG00000135480.14	2.89387454603712	5.63755923249414	0	-1.12525247349493	NA	0.100285318557373	NA	1.19266247444806	NA	NA	NA	KRT7	protein_coding	NA
ENSG00000162426.14	49.3875520167609	10.2347286890561	0	-1.12575271558268	0.056919974516485	-0.933134223567681	NA	0.187223910683984	NA	NA	NA	SLC45A1	protein_coding	NA
ENSG00000156510.12	2.00068445128198	0	0	-1.12680246883676	NA	NA	NA	NA	NA	NA	NA	HKDC1	protein_coding	NA
ENSG00000175832.12	661.295613659421	73.3253023745468	3.91834295265767	-1.12844122798973	8.25483264682707e-12	-1.39533366895607	0.0118466789255461	-0.261785405369895	0.817833621555449	0.862141312775261	0.263757132427406	ETV4	protein_coding	0.725825036561006
ENSG00000148677.6	11.5534566155016	5.75838137146473	0	-1.13258903498553	NA	-1.16901450853131	NA	-0.0526924958768877	NA	NA	NA	ANKRD1	protein_coding	NA
ENSG00000180929.5	1.44118484485743	0.247845366578813	0	-1.13564704052407	NA	-1.42823635201586	NA	NA	NA	NA	NA	GPR62	protein_coding	NA
ENSG00000112116.9	2.88285376171366	0	0	-1.13662190270483	NA	NA	NA	NA	NA	NA	NA	IL17F	protein_coding	NA
ENSG00000169218.13	6.33622791417533	1.24392305432923	0	-1.13745033918127	NA	-3.7523040461333	NA	-2.61816748892156	NA	NA	NA	RSPO1	protein_coding	NA
ENSG00000105122.12	1.44166891685624	0	0	-1.14196095914567	NA	NA	NA	NA	NA	NA	NA	RASAL3	protein_coding	NA
ENSG00000177989.13	1.44166891685624	0	0	-1.14196095914567	NA	NA	NA	NA	NA	NA	NA	ODF3B	protein_coding	NA
ENSG00000255823.3	1.44166891685624	47.5155276214278	3.01206763480794	-1.14196095914567	NA	0.3143682814779	0.80813337644006	1.53928000594695	NA	0.631839733102745	0.433213137104183	MTRNR2L8	protein_coding	0.830074998557688
ENSG00000099957.16	7.19635565596011	0	0	-1.1436973211516	NA	NA	NA	NA	NA	NA	NA	P2RX6	protein_coding	NA
ENSG00000144015.4	2.88236968971485	1.70746857600329	0	-1.1437461221058	NA	-1.37537793630554	NA	-0.256021326873735	NA	NA	NA	TRIM43	protein_coding	NA
ENSG00000184270.4	14.3816905275968	6242.66135027834	NA	-1.14655142804621	NA	0.182511645836467	0.470319785251977	1.269785993923	0.0886418753754106	NA	NA	HIST2H2AB	protein_coding	NA
ENSG00000248383.4	8.06750418206834	1.24675802809965	0	-1.1465852326359	NA	-0.56674618282308	NA	0.578424504717591	NA	NA	NA	PCDHAC1	protein_coding	NA
ENSG00000168398.6	12.0473155879842	4.0493473883164	0	-1.15315145274037	NA	-1.08163979768833	NA	0.0545247857317014	NA	NA	NA	BDKRB2	protein_coding	NA
ENSG00000164929.16	79.2684591690837	9.23924268234508	1.46879034418737	-1.15469487215384	0.0115461164125137	-1.42067979289737	NA	-0.270161746887316	NA	-0.668057293650128	0.604577442878003	BAALC	protein_coding	-1.09953567355091
ENSG00000146250.6	36.724065898019	21.1930756830059	1.54162596128098	-1.1583739619458	NA	-0.718230417373412	NA	0.437977490682964	NA	1.50394802949603	0.229409923333555	PRSS35	protein_coding	NA
ENSG00000180155.18	3.74298150349844	0.495690733157627	0.242724382800878	-1.16069986431521	NA	-2.42557564642948	NA	NA	NA	0.0223211824488896	0.999995881663373	LYNX1	protein_coding	NA
ENSG00000144339.11	60.5814769865672	9.39968068806224	2.19040141818978	-1.16267541946386	0.038909335329958	-0.627658409343687	NA	0.542841476824573	NA	-0.95114741962396	0.346502156377554	TMEFF2	protein_coding	-1
ENSG00000064270.12	1.43064813253278	0.249410773723866	0	-1.16892052873918	NA	-1.43279845404289	NA	NA	NA	NA	NA	ATP2C2	protein_coding	NA
ENSG00000100884.9	1.43064813253278	0	0	-1.16892052873918	NA	NA	NA	NA	NA	NA	NA	CPNE6	protein_coding	NA
ENSG00000130300.8	1.43064813253278	0	0	-1.16892052873918	NA	NA	NA	NA	NA	NA	NA	PLVAP	protein_coding	NA
ENSG00000162687.16	1.43064813253278	0.712956295397926	0	-1.16892052873918	NA	0.926418033646535	NA	NA	NA	NA	NA	KCNT2	protein_coding	NA
ENSG00000188958.9	3.72142400685034	0.77388839231687	0.226659247509495	-1.17418944416048	NA	3.07448054980919	NA	NA	NA	-1.10054853421543	0.798400891407317	UTS2B	protein_coding	NA
ENSG00000104879.4	4.28092361327489	63.620587733232	0	-1.17565205373684	NA	-0.609251550150044	0.491843414353742	0.608980259724335	NA	NA	NA	CKM	protein_coding	NA
ENSG00000106538.9	1.42011142020813	0	0	-1.1771946484091	NA	NA	NA	NA	NA	NA	NA	RARRES2	protein_coding	NA
ENSG00000129988.5	2.30179665864101	0	0	-1.17901869979367	NA	NA	NA	NA	NA	NA	NA	LBP	protein_coding	NA
ENSG00000126218.11	2.85027548074211	1.24548846147428	0	-1.17979687895606	NA	-3.75387223482479	NA	-2.57007878593314	NA	NA	NA	F10	protein_coding	NA
ENSG00000205693.3	2.85075955274092	0.270666463953657	NA	-1.18043843301166	NA	1.53508196100872	NA	NA	NA	NA	NA	MANSC4	protein_coding	NA
ENSG00000153303.16	9.97093786243445	0	0	-1.18103371349517	NA	NA	NA	NA	NA	NA	NA	FRMD1	protein_coding	NA
ENSG00000164287.12	7.12017830969354	2.99233760364704	0.276505982723242	-1.18107009906685	NA	-0.984011476888765	NA	0.196097182162259	NA	9.05190591397161	0.36904246258135	CDC20B	protein_coding	NA
ENSG00000188487.11	63.0293082393284	2.22001461847522	0	-1.18332285503492	0.0258807507131175	-3.00392192629845	NA	-1.80836713833727	NA	NA	NA	INSC	protein_coding	NA
ENSG00000170476.15	3.71088729452569	0.541332927907314	0	-1.18677017289872	NA	2.55165211040647	NA	NA	NA	NA	NA	MZB1	protein_coding	NA
ENSG00000187726.8	7.97025341115247	0.77388839231687	0.276505982723242	-1.19151609621753	NA	3.07448054980919	NA	NA	NA	-0.583696872956216	0.928835544674626	DNAJB13	protein_coding	NA
ENSG00000113212.6	1.41962734820933	0.541332927907314	0	-1.19153099808172	NA	2.55165211040647	NA	NA	NA	NA	NA	PCDHB7	protein_coding	NA
ENSG00000091181.19	5.11949385841156	0.74353609973644	0.779671212955978	-1.1958949972764	NA	-3.01053466495896	NA	NA	NA	11.0376081355519	0.35549429733976	IL5RA	protein_coding	NA
ENSG00000275038.1	5.12046200240918	0.503221928363213	0.276505982723242	-1.19613838277892	NA	2.45865080347384	NA	NA	NA	-0.504927418048758	0.839858816780858	RP11-546B8.6	protein_coding	NA
ENSG00000129538.13	2.29077587431755	1.75154536360792	0	-1.19630756940122	NA	0.431092851523759	NA	1.53725767197518	NA	NA	NA	RNASE1	protein_coding	NA
ENSG00000087245.12	741.101666014317	203.297800618146	9.06239019451358	-1.19764752852203	6.9680826237508e-16	-1.56413791106328	1.52007177460671e-08	-0.36866353005932	0.56039088486612	0.111979443357312	0.844082314857437	MMP2	protein_coding	0.728345111593861
ENSG00000155886.11	5.11997793041037	2.23530452064448	0	-1.19832080747313	NA	-4.59822814660406	NA	-3.40076527722696	NA	NA	NA	SLC24A2	protein_coding	NA
ENSG00000158296.13	8.7982869439645	1.26517874455902	0.226659247509495	-1.20727292350915	NA	-1.94912099672669	NA	-0.772964990157703	NA	10.8228456698449	0.331079198390968	SLC13A3	protein_coding	NA
ENSG00000170373.8	4.21625112333058	1.1964879406764	0	-1.20770624299788	NA	0.507304022089877	NA	1.7269667681417	NA	NA	NA	CST1	protein_coding	NA
ENSG00000121552.3	4.54994161166117	1.71499977120887	0	-1.21288767608272	NA	0.387976072534346	NA	1.59886922766665	NA	NA	NA	CSTA	protein_coding	NA
ENSG00000086570.12	1.40909063588468	0.232555464409556	0	-1.21446758667046	NA	1.42444933637285	NA	NA	NA	NA	NA	FAT2	protein_coding	NA
ENSG00000128052.8	2.26921837766945	0.745101506881493	0	-1.21467890814761	NA	-3.01325300113669	NA	NA	NA	NA	NA	KDR	protein_coding	NA
ENSG00000147036.11	25.2212417694259	15.4440184256499	0	-1.21667634906956	NA	-0.854859336428423	NA	0.353414492122758	NA	NA	NA	LANCL3	protein_coding	NA
ENSG00000092758.15	122.179074740132	15.3193192580416	0	-1.21678813279833	0.0023825510460356	-1.30661797215329	NA	-0.0810212326407768	NA	NA	NA	COL9A3	protein_coding	NA
ENSG00000110195.11	16.9839066478824	4.5357140073653	0.51923036552412	-1.21963133353345	NA	-0.287417330339394	NA	0.921919893678528	NA	0.291473850868236	0.911756172801404	FOLR1	protein_coding	NA
ENSG00000133101.9	134.538892605078	30.3790642081269	0.737676209293797	-1.22217311542966	0.000362966433637362	-0.828543514318029	0.468192120522564	0.38336177024831	NA	-10.258194005501	0.193410980606881	CCNA1	protein_coding	NA
ENSG00000064195.7	8.20620905656839	3.3011150671448	0.494951826492918	-1.22405362136155	NA	-0.616941659241699	NA	0.586788467223803	NA	-8.60681863004224	0.341025448127193	DLX3	protein_coding	NA
ENSG00000185527.11	5.07686293711416	0.232555464409556	0	-1.22605816099564	NA	1.42444933637285	NA	NA	NA	NA	NA	PDE6G	protein_coding	NA
ENSG00000120708.16	3.66728822923068	0.520077237677523	0	-1.22962917919761	NA	0.075602798953471	NA	NA	NA	NA	NA	TGFBI	protein_coding	NA
ENSG00000143603.18	24.5750281044102	13.0064424044147	1.49306888321857	-1.2309370863737	NA	-0.543098954026404	NA	0.678858450008185	NA	-0.383845946809703	0.752112519916991	KCNN3	protein_coding	-0.15200309344505
ENSG00000270882.2	420.860310562054	23257.8922721104	0	-1.23514811842853	0.0894584363938886	0.287697723893991	0.139929189579863	1.52310304783894	0.0775044219331062	NA	NA	HIST2H4A	protein_coding	NA
ENSG00000164530.13	5.91494911025203	0.745101506881493	0.25222744369204	-1.23892738941377	NA	-3.01325300113669	NA	NA	NA	0.970630137397436	0.784651531912157	PI16	protein_coding	NA
ENSG00000116726.4	3.11929347912839	0	0	-1.23907497293954	NA	NA	NA	NA	NA	NA	NA	PRAMEF12	protein_coding	NA
ENSG00000164256.10	2.258197593346	0.714521702542979	0	-1.23980412566959	NA	0.92294896155926	NA	NA	NA	NA	NA	PRDM9	protein_coding	NA
ENSG00000137868.18	35.4807040521801	7.95997527348059	0.242724382800878	-1.24894032774823	NA	-1.34628398004513	NA	-0.0999519847853818	NA	-6.87808431552308	1	STRA6	protein_coding	NA
ENSG00000108798.8	2.24814495302016	0	0	-1.25005805423849	NA	NA	NA	NA	NA	NA	NA	ABI3	protein_coding	NA
ENSG00000176928.5	48.3318666426185	11.1761359084678	0	-1.25008103247116	0.0394615633824024	-1.30211706064174	NA	-0.0495680087238823	NA	NA	NA	GCNT4	protein_coding	NA
ENSG00000002745.12	61.569497170007	27.1708113761337	2.23074509251237	-1.25333968194105	0.0176471317271506	-1.13169284230376	0.28140066552568	0.117828525778933	NA	-0.591287822167702	0.596033413429382	WNT16	protein_coding	-0.672425341971496
ENSG00000270276.2	409.215163159294	23402.383633466	0	-1.25619677269102	0.150440498102147	0.27463791216042	0.167703804893445	1.53100165214507	0.174980138668286	NA	NA	HIST2H4B	protein_coding	NA
ENSG00000177464.4	3.96888450858852	0.249410773723866	0	-1.25623023447622	NA	-1.43279845404289	NA	NA	NA	NA	NA	GPR4	protein_coding	NA
ENSG00000283467.1	11.2177150524563	4.46881612238582	NA	-1.26086019806732	NA	-1.37687511691471	NA	-0.109648842271511	NA	NA	NA	AL078584.1	protein_coding	NA
ENSG00000123689.5	90.5166549584781	26.0306152011955	4.27388495468649	-1.26123867375142	0.0265289625267111	-0.438040266886506	0.796169322981574	0.821267557592489	NA	-0.461207147165375	0.547868793324802	G0S2	protein_coding	-0.514573172829758
ENSG00000187714.6	3.08623112615802	0.247845366578813	0.242724382800878	-1.26929880540754	NA	-1.42823635201586	NA	NA	NA	0.0223211824488896	0.999995881663373	SLC18A3	protein_coding	NA
ENSG00000125850.10	8.41055456501037	0.99891266152084	104.947042001156	-1.27192112977945	NA	0.0183056866619281	NA	1.27857627380454	NA	-0.0036370570655464	0.985074280244059	OVOL2	protein_coding	1.5742360941281
ENSG00000250120.6	7.89368587988321	2.40953535014744	0	-1.27240097798662	NA	1.17585145043484	NA	2.45023925600413	NA	NA	NA	PCDHA10	protein_coding	NA
ENSG00000160862.12	8.93699181846455	5.6155448894095	0	-1.27468098802048	NA	-0.201362677186766	NA	1.07723369728746	NA	NA	NA	AZGP1	protein_coding	NA
ENSG00000167984.17	8.93699181846455	0	0	-1.27468098802048	NA	NA	NA	NA	NA	NA	NA	NLRC3	protein_coding	NA
ENSG00000204175.5	6.16240961199021	0.751067294942027	0.226659247509495	-1.27788212992826	NA	1.01641217591657	NA	NA	NA	7.00822991341664	0.925932490930666	GPRIN2	protein_coding	NA
ENSG00000188729.6	18.4757239796484	22.0538480839067	3.02813277009933	-1.27997342687472	NA	-0.442502973370603	NA	0.815779760434719	NA	0.744797456900676	0.36545199891572	OSTN	protein_coding	0.280107919192735
ENSG00000175356.12	7.86110759891165	0	0	-1.28058518045575	NA	NA	NA	NA	NA	NA	NA	SCUBE2	protein_coding	NA
ENSG00000172426.15	14.5399018240302	2.28847791059975	0.226659247509495	-1.28227841190007	NA	-0.270103744845902	NA	0.990320431324471	NA	9.27143906555719	0.390218393872851	RSPH9	protein_coding	NA
ENSG00000163435.15	6.15138882766675	0.247845366578813	0	-1.28367726511326	NA	-1.42823635201586	NA	NA	NA	NA	NA	ELF3	protein_coding	NA
ENSG00000115850.9	3.92576951529231	0	0	-1.28373277965463	NA	NA	NA	NA	NA	NA	NA	LCT	protein_coding	NA
ENSG00000183840.6	8.36695549971536	1.26204793026891	0	-1.29028001949563	NA	-1.9391013360719	NA	-0.690640553880726	NA	NA	NA	GPR39	protein_coding	NA
ENSG00000279168.1	6.14085211534211	0	NA	-1.29095780799106	NA	NA	NA	NA	NA	NA	NA	AC105052.1	protein_coding	NA
ENSG00000196361.9	5.61393078988911	0.247845366578813	0	-1.29422027149379	NA	-1.42823635201586	NA	NA	NA	NA	NA	ELAVL3	protein_coding	NA
ENSG00000180264.10	10.8826662351254	0.465110928819113	NA	-1.29646844405778	NA	2.35960798092669	NA	NA	NA	NA	NA	ADGRD2	protein_coding	NA
ENSG00000171596.6	3.90324387464659	0.498821547447732	0	-1.30179466061564	NA	-2.43355247276298	NA	NA	NA	NA	NA	NMUR1	protein_coding	NA
ENSG00000130943.6	7.79595103696854	0.728246197567183	0	-1.30707859131465	NA	-1.01043182318151	NA	NA	NA	NA	NA	PKDREJ	protein_coding	NA
ENSG00000010327.10	5.25868280491042	0.495690733157627	0	-1.31130638380162	NA	-2.42557564642948	NA	NA	NA	NA	NA	STAB1	protein_coding	NA
ENSG00000203952.9	36.7119890231697	22.7298946176243	0.712108013111252	-1.31344535902118	NA	-0.464481341065927	0.781146080688496	0.83539407388447	NA	-0.526067230416282	0.77218907318	CCDC160	protein_coding	NA
ENSG00000256029.5	2.19352510340169	1.24988884238976	0	-1.31511800911005	NA	-0.57171392093151	NA	0.783090569909768	NA	NA	NA	RP11-190A12.7	protein_coding	NA
ENSG00000183831.6	3.88168637799849	2.05435703904514	0	-1.32098711309831	NA	-0.647277249115233	NA	0.64608689890698	NA	NA	NA	ANKRD45	protein_coding	NA
ENSG00000281370.1	3.86109702534801	0	NA	-1.32213821562603	NA	NA	NA	NA	NA	NA	NA	AC079907.1	protein_coding	NA
ENSG00000115155.16	9.41992389361984	0	0	-1.32930742274017	NA	NA	NA	NA	NA	NA	NA	OTOF	protein_coding	NA
ENSG00000187848.12	26.065762505459	2.49224648957393	0	-1.32955999986072	NA	-1.98690542931999	NA	-0.658711919583366	NA	NA	NA	P2RX2	protein_coding	NA
ENSG00000262179.2	1.67762456227215	0	0.226659247509495	-1.34134283998118	NA	NA	NA	NA	NA	NA	NA	RP1-302G2.5	protein_coding	NA
ENSG00000115607.9	5.52673265929909	0	0	-1.34196364125354	NA	NA	NA	NA	NA	NA	NA	IL18RAP	protein_coding	NA
ENSG00000112183.14	22.1093509971904	6.7316379618403	0.747179270184958	-1.34200257201017	NA	-1.79413064626813	NA	-0.456643633546648	NA	-7.43052194405699	1	RBM24	protein_coding	NA
ENSG00000135298.13	5.5272167312979	2.49821227763447	0	-1.34221805009935	NA	-0.570527480391901	NA	0.76667927118695	NA	NA	NA	ADGRB3	protein_coding	NA
ENSG00000122367.19	20.7002603613057	3.45334399207035	0.242724382800878	-1.35130272990502	NA	-2.62521577789777	NA	-1.24797936646258	NA	-6.55504234904572	0.833162170802865	LDB3	protein_coding	NA
ENSG00000144644.14	21.5163049657967	10.4354347825018	0.25222744369204	-1.35380246023409	NA	-0.849102242698936	NA	0.499757864367297	NA	-8.58135601473806	0.68189011319613	GADL1	protein_coding	NA
ENSG00000204618.8	1.6666037779487	0	0	-1.35384745217209	NA	NA	NA	NA	NA	NA	NA	RNF39	protein_coding	NA
ENSG00000149090.11	117.889380749939	28.0577632004575	0.745889613033615	-1.36936091001738	0.000110530011911317	-1.11354814539999	0.300123978152627	0.249362217134977	NA	1.96224805564143	0.256808360970237	PAMR1	protein_coding	NA
ENSG00000177839.6	1.65606706562405	0	0	-1.37016770887485	NA	NA	NA	NA	NA	NA	NA	PCDHB9	protein_coding	NA
ENSG00000152213.3	3.3121341312481	2.06785402231126	0.25222744369204	-1.37280955833903	NA	2.8603891457158	NA	4.21440655498011	NA	-11.0282158981437	0.280150961682305	ARL11	protein_coding	NA
ENSG00000081277.12	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	PKP1	protein_coding	NA
ENSG00000115165.9	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	CYTIP	protein_coding	NA
ENSG00000135960.9	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	EDAR	protein_coding	NA
ENSG00000147160.9	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	AWAT2	protein_coding	NA
ENSG00000151388.10	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	ADAMTS12	protein_coding	NA
ENSG00000158764.6	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	ITLN2	protein_coding	NA
ENSG00000175206.10	0.828033532812026	0	0	-1.37410360430231	NA	NA	NA	NA	NA	NA	NA	NPPA	protein_coding	NA
ENSG00000221946.7	0.828033532812026	0.247845366578813	0	-1.37410360430231	NA	-1.42823635201586	NA	NA	NA	NA	NA	FXYD7	protein_coding	NA
ENSG00000259753.1	50.1917071981575	8.6838210901323	0	-1.3763047309979	0.0156081752233346	-1.75594016319789	NA	-0.377038740387474	NA	NA	NA	RP11-290H9.2	protein_coding	NA
ENSG00000157856.10	11.7310804468723	1.22550233786986	0	-1.38183130902309	NA	-2.0077397350348	NA	-0.626838078990419	NA	NA	NA	DRC1	protein_coding	NA
ENSG00000170454.5	17.52586296056	2.78416864375738	0	-1.382386694022	NA	-0.756821289398387	NA	0.603189417653412	NA	NA	NA	KRT75	protein_coding	NA
ENSG00000179580.9	1.6450462813006	0.270666463953657	0	-1.38936125184792	NA	1.53508196100872	NA	NA	NA	NA	NA	RNF151	protein_coding	NA
ENSG00000205669.2	1.6450462813006	0	0	-1.38936125184792	NA	NA	NA	NA	NA	NA	NA	ACOT6	protein_coding	NA
ENSG00000263874.2	1.6450462813006	0.270666463953657	0.494951826492918	-1.38936125184792	NA	1.53508196100872	NA	NA	NA	NA	NA	LINC00672	protein_coding	NA
ENSG00000164855.15	7.91309841482049	2.49381189671898	0	-1.39244324905157	NA	-1.98779580547054	NA	-0.596271792199443	NA	NA	NA	TMEM184A	protein_coding	NA
ENSG00000134240.11	1.65558299362524	0	0	-1.3932064143319	NA	NA	NA	NA	NA	NA	NA	HMGCS2	protein_coding	NA
ENSG00000204174.7	1.65558299362524	0	0	-1.3932064143319	NA	NA	NA	NA	NA	NA	NA	NPY4R	protein_coding	NA
ENSG00000073464.11	0.81701274848857	0.270666463953657	0	-1.40036674759671	NA	1.53508196100872	NA	NA	NA	NA	NA	CLCN4	protein_coding	NA
ENSG00000077274.8	0.81701274848857	0.481966238133423	0	-1.40036674759671	NA	-0.0188453515130443	NA	NA	NA	NA	NA	CAPN6	protein_coding	NA
ENSG00000102271.13	0.81701274848857	0	0	-1.40036674759671	NA	NA	NA	NA	NA	NA	NA	KLHL4	protein_coding	NA
ENSG00000104537.16	0.81701274848857	0	0	-1.40036674759671	NA	NA	NA	NA	NA	NA	NA	ANXA13	protein_coding	NA
ENSG00000124429.17	0.81701274848857	0.520077237677523	0	-1.40036674759671	NA	0.075602798953471	NA	NA	NA	NA	NA	POF1B	protein_coding	NA
ENSG00000131668.13	0.81701274848857	0	0	-1.40036674759671	NA	NA	NA	NA	NA	NA	NA	BARX1	protein_coding	NA
ENSG00000133454.15	0.81701274848857	0.520077237677523	0	-1.40036674759671	NA	0.075602798953471	NA	NA	NA	NA	NA	MYO18B	protein_coding	NA
ENSG00000159648.11	0.81701274848857	0.745101506881493	0	-1.40036674759671	NA	-3.01325300113669	NA	NA	NA	NA	NA	TEPP	protein_coding	NA
ENSG00000165023.6	0.81701274848857	1.04015447535505	0	-1.40036674759671	NA	0.0935468541939192	NA	NA	NA	NA	NA	DIRAS2	protein_coding	NA
ENSG00000170323.8	0.81701274848857	0	0	-1.40036674759671	NA	NA	NA	NA	NA	NA	NA	FABP4	protein_coding	NA
ENSG00000172482.4	0.81701274848857	0.247845366578813	0	-1.40036674759671	NA	-1.42823635201586	NA	NA	NA	NA	NA	AGXT	protein_coding	NA
ENSG00000177504.10	0.81701274848857	0.249410773723866	0	-1.40036674759671	NA	-1.43279845404289	NA	NA	NA	NA	NA	VCX2	protein_coding	NA
ENSG00000181577.15	0.81701274848857	1.47804392588383	0.25222744369204	-1.40036674759671	NA	-2.33253776349629	NA	NA	NA	-4.96257237682408	0.955045914077025	C6orf223	protein_coding	NA
ENSG00000184156.15	0.81701274848857	0	0	-1.40036674759671	NA	NA	NA	NA	NA	NA	NA	KCNQ3	protein_coding	NA
ENSG00000185291.11_PAR_Y	0.81701274848857	0.249410773723866	0	-1.40036674759671	NA	-1.43279845404289	NA	NA	NA	NA	NA	IL3RA	protein_coding	NA
ENSG00000197162.9	0.81701274848857	1.17806722421704	0	-1.40036674759671	NA	1.92212814740301	NA	NA	NA	NA	NA	ZNF785	protein_coding	NA
ENSG00000204442.3	0.81701274848857	2.25036691105565	0	-1.40036674759671	NA	-0.307972991735751	NA	NA	NA	NA	NA	FAM155A	protein_coding	NA
ENSG00000213030.5	0.81701274848857	0.232555464409556	0	-1.40036674759671	NA	1.42444933637285	NA	NA	NA	NA	NA	CGB8	protein_coding	NA
ENSG00000223569.6	0.81701274848857	0	NA	-1.40036674759671	NA	NA	NA	NA	NA	NA	NA	USP17L15	protein_coding	NA
ENSG00000196639.6	13.6336398702369	3.51398024846962	0.226659247509495	-1.40221532259216	NA	-0.819184585459663	NA	0.573778359485804	NA	8.62402257233654	0.371700364667684	HRH1	protein_coding	NA
ENSG00000159337.6	6.55862762855428	0.767922604256337	0	-1.40412536212535	NA	-0.936271500636307	NA	NA	NA	NA	NA	PLA2G4D	protein_coding	NA
ENSG00000100987.14	5.75166752039155	0	0	-1.40434739801665	NA	NA	NA	NA	NA	NA	NA	VSX1	protein_coding	NA
ENSG00000267385.1	3.28960849060238	2.26125643230943	0	-1.4068824034804	NA	-2.96275104174103	NA	-1.60949918228432	NA	NA	NA	CTB-50L17.14	protein_coding	NA
ENSG00000259207.7	47.705071453008	9.17951182328992	0	-1.40765330064918	0.0170879427672414	-1.85864087759986	NA	-0.448810373601869	NA	NA	NA	ITGB3	protein_coding	NA
ENSG00000206384.10	4.91309727525488	2.97577813485241	0	-1.41113975763109	NA	-1.59332689138632	NA	-0.200870423187639	NA	NA	NA	COL6A6	protein_coding	NA
ENSG00000146276.11	1.63402549697714	0	0	-1.41809473783189	NA	NA	NA	NA	NA	NA	NA	GABRR1	protein_coding	NA
ENSG00000166432.14	1.63402549697714	0	0	-1.41809473783189	NA	NA	NA	NA	NA	NA	NA	ZMAT1	protein_coding	NA
ENSG00000167941.2	1.63402549697714	0.51851183053247	0	-1.41809473783189	NA	0.0795614766099754	NA	NA	NA	NA	NA	SOST	protein_coding	NA
ENSG00000225526.4	1.63402549697714	0.49725614030268	0	-1.41809473783189	NA	-2.42957951505775	NA	NA	NA	NA	NA	MKRN2OS	protein_coding	NA
ENSG00000182866.16	8.16055891655867	1.01576797083515	0	-1.42069183584572	NA	-1.52707292636854	NA	-0.142655027243218	NA	NA	NA	LCK	protein_coding	NA
ENSG00000105383.14	2.44098560513987	0	0	-1.42152706467711	NA	NA	NA	NA	NA	NA	NA	CD33	protein_coding	NA
ENSG00000275410.4	2.44098560513987	0.49725614030268	0	-1.42152706467711	NA	-2.42957951505775	NA	NA	NA	NA	NA	HNF1B	protein_coding	NA
ENSG00000116299.16	12.2240651623534	0.520077237677523	0	-1.42553128267157	NA	0.075602798953471	NA	NA	NA	NA	NA	KIAA1324	protein_coding	NA
ENSG00000153684.14	3.25751428162963	0.979222378436102	0	-1.42770145752083	NA	-1.59723395932172	NA	-0.162753003960328	NA	NA	NA	GOLGA8F	protein_coding	NA
ENSG00000073861.2	2.44050153314106	0.249410773723866	0	-1.4317284852521	NA	-1.43279845404289	NA	NA	NA	NA	NA	TBX21	protein_coding	NA
ENSG00000075673.11	90.9017492849351	19.1420086412474	0.242724382800878	-1.43219376064888	0.000434343251459757	-1.40995827545816	NA	0.0212223692730473	NA	-7.00568222495224	1	ATP12A	protein_coding	NA
ENSG00000068831.18	71.6342820178729	8.51353561802865	1.99752377060265	-1.43636638447698	0.00261318697759006	-0.672235949934561	NA	0.758321828237576	NA	-0.309320437119729	0.777152433752916	RASGRP2	protein_coding	-1.32192809488736
ENSG00000073067.13	1.62348878465249	0	0	-1.44045002628031	NA	NA	NA	NA	NA	NA	NA	CYP2W1	protein_coding	NA
